transaction_id,transaction_date,transaction_time,order_id,day_of_week,hour,transaction_qty,store_id,store_location,product_id,unit_price,total_sale,product_category,product_type,product_size,product_detail
76546,26/04/2023,08:55:06 a. m.,96711,Sábado,8,1,3,Astoria,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
76547,26/04/2023,08:56:05 a. m.,96712,Sábado,8,2,3,Astoria,57,3.10,6.20,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
76554,26/04/2023,09:00:27 a. m.,96713,Sábado,9,1,3,Astoria,60,3.75,3.75,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
76555,26/04/2023,09:00:32 a. m.,96714,Sábado,9,2,3,Astoria,40,3.75,7.50,coffee,Barista Espresso,Estándar,Cappuccino
76556,26/04/2023,09:01:25 a. m.,96715,Sábado,9,2,3,Astoria,32,3.00,6.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
76557,26/04/2023,09:01:59 a. m.,96716,Sábado,9,2,3,Astoria,56,2.55,5.10,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
76568,26/04/2023,09:07:02 a. m.,96717,Sábado,9,2,3,Astoria,22,2.00,4.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
76569,26/04/2023,09:07:02 a. m.,96717,Sábado,9,1,3,Astoria,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
76570,26/04/2023,09:07:05 a. m.,96718,Sábado,9,2,3,Astoria,48,2.50,5.00,tea,Brewed Black tea,Rg,English Breakfast Rg
76573,26/04/2023,09:07:55 a. m.,96719,Sábado,9,1,3,Astoria,59,4.50,4.50,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
76574,26/04/2023,09:07:55 a. m.,96719,Sábado,9,1,3,Astoria,78,4.50,4.50,bakery,Scone,Estándar,Scottish Cream Scone 
76578,26/04/2023,09:10:15 a. m.,96720,Sábado,9,2,3,Astoria,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
76579,26/04/2023,09:10:55 a. m.,96721,Sábado,9,1,3,Astoria,31,2.20,2.20,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
76581,26/04/2023,09:13:43 a. m.,96722,Sábado,9,2,3,Astoria,53,3.00,6.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
76589,26/04/2023,09:18:06 a. m.,96723,Sábado,9,2,3,Astoria,36,3.75,7.50,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
76590,26/04/2023,09:18:06 a. m.,96723,Sábado,9,1,3,Astoria,76,3.50,3.50,bakery,Biscotti,Estándar,Chocolate Chip Biscotti
76597,26/04/2023,09:26:14 a. m.,96724,Sábado,9,1,3,Astoria,35,3.10,3.10,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
76598,26/04/2023,09:26:38 a. m.,96725,Sábado,9,2,3,Astoria,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
76599,26/04/2023,09:28:04 a. m.,96726,Sábado,9,2,3,Astoria,57,3.10,6.20,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
76601,26/04/2023,09:29:43 a. m.,96727,Sábado,9,2,3,Astoria,40,3.75,7.50,coffee,Barista Espresso,Estándar,Cappuccino
76606,26/04/2023,09:31:58 a. m.,96728,Sábado,9,1,3,Astoria,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
76611,26/04/2023,09:33:23 a. m.,96729,Sábado,9,1,3,Astoria,29,2.50,2.50,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
76612,26/04/2023,09:33:23 a. m.,96729,Sábado,9,1,3,Astoria,78,4.50,4.50,bakery,Scone,Estándar,Scottish Cream Scone 
76614,26/04/2023,09:34:13 a. m.,96730,Sábado,9,1,3,Astoria,50,2.50,2.50,tea,Brewed Black tea,Rg,Earl Grey Rg
76622,26/04/2023,09:38:47 a. m.,96731,Sábado,9,1,3,Astoria,60,3.75,3.75,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
76623,26/04/2023,09:38:57 a. m.,96732,Sábado,9,2,3,Astoria,36,3.75,7.50,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
76628,26/04/2023,09:40:27 a. m.,96733,Sábado,9,1,3,Astoria,53,3.00,3.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
76644,26/04/2023,09:48:26 a. m.,96734,Sábado,9,2,3,Astoria,59,4.50,9.00,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
76647,26/04/2023,09:49:31 a. m.,96735,Sábado,9,1,3,Astoria,30,3.00,3.00,coffee,Gourmet brewed coffee,Lg,Columbian Medium Roast Lg
76650,26/04/2023,09:51:32 a. m.,96736,Sábado,9,1,3,Astoria,60,3.75,3.75,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
76657,26/04/2023,09:58:20 a. m.,96737,Sábado,9,2,3,Astoria,33,3.50,7.00,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
76659,26/04/2023,09:59:54 a. m.,96738,Sábado,9,1,3,Astoria,58,3.50,3.50,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
76660,26/04/2023,09:59:58 a. m.,96739,Sábado,9,2,3,Astoria,31,2.20,4.40,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
76662,26/04/2023,10:01:35 a. m.,96740,Sábado,10,2,3,Astoria,42,2.50,5.00,tea,Brewed herbal tea,Rg,Lemon Grass Rg
76666,26/04/2023,10:06:52 a. m.,96741,Sábado,10,1,3,Astoria,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
76668,26/04/2023,10:07:11 a. m.,96742,Sábado,10,2,3,Astoria,28,2.00,4.00,coffee,Gourmet brewed coffee,Sm,Columbian Medium Roast Sm
76673,26/04/2023,10:10:44 a. m.,96743,Sábado,10,1,3,Astoria,31,2.20,2.20,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
76674,26/04/2023,10:11:43 a. m.,96744,Sábado,10,1,3,Astoria,53,3.00,3.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
76676,26/04/2023,10:12:18 a. m.,96745,Sábado,10,1,3,Astoria,29,2.50,2.50,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
76677,26/04/2023,10:13:08 a. m.,96746,Sábado,10,1,3,Astoria,33,3.50,3.50,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
76678,26/04/2023,10:13:08 a. m.,96746,Sábado,10,1,3,Astoria,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
76688,26/04/2023,10:17:39 a. m.,96747,Sábado,10,1,3,Astoria,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
76695,26/04/2023,10:19:13 a. m.,96748,Sábado,10,1,3,Astoria,31,2.20,2.20,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
76699,26/04/2023,10:21:32 a. m.,96749,Sábado,10,2,3,Astoria,24,3.00,6.00,coffee,Drip coffee,Lg,Our Old Time Diner Blend Lg
76700,26/04/2023,10:23:00 a. m.,96750,Sábado,10,2,3,Astoria,50,2.50,5.00,tea,Brewed Black tea,Rg,Earl Grey Rg
76701,26/04/2023,10:23:56 a. m.,96751,Sábado,10,2,3,Astoria,51,3.00,6.00,tea,Brewed Black tea,Lg,Earl Grey Lg
76704,26/04/2023,10:25:45 a. m.,96752,Sábado,10,2,3,Astoria,36,3.75,7.50,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
76714,26/04/2023,10:34:28 a. m.,96753,Sábado,10,1,3,Astoria,36,3.75,3.75,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
76720,26/04/2023,10:37:11 a. m.,96754,Sábado,10,1,3,Astoria,59,4.50,4.50,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
76724,26/04/2023,10:43:36 a. m.,96755,Sábado,10,2,3,Astoria,49,3.00,6.00,tea,Brewed Black tea,Lg,English Breakfast Lg
76733,26/04/2023,10:49:19 a. m.,96756,Sábado,10,2,3,Astoria,26,3.00,6.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
76736,26/04/2023,10:50:52 a. m.,96757,Sábado,10,2,3,Astoria,49,3.00,6.00,tea,Brewed Black tea,Lg,English Breakfast Lg
76740,26/04/2023,10:53:10 a. m.,96758,Sábado,10,1,3,Astoria,60,3.75,3.75,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
76746,26/04/2023,10:58:56 a. m.,96759,Sábado,10,2,3,Astoria,22,2.00,4.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
76748,26/04/2023,11:00:15 a. m.,96760,Sábado,11,2,3,Astoria,58,3.50,7.00,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
76749,26/04/2023,11:01:22 a. m.,96761,Sábado,11,1,3,Astoria,52,2.50,2.50,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
76752,26/04/2023,11:04:12 a. m.,96762,Sábado,11,1,3,Astoria,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
76756,26/04/2023,11:09:09 a. m.,96763,Sábado,11,2,3,Astoria,54,2.50,5.00,tea,Brewed Chai tea,Rg,Morning Sunrise Chai Rg
76757,26/04/2023,11:10:44 a. m.,96764,Sábado,11,2,3,Astoria,40,3.75,7.50,coffee,Barista Espresso,Estándar,Cappuccino
76758,26/04/2023,11:10:44 a. m.,96764,Sábado,11,1,3,Astoria,72,3.25,3.25,bakery,Scone,Estándar,Ginger Scone
76760,26/04/2023,11:12:20 a. m.,96765,Sábado,11,1,3,Astoria,53,3.00,3.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
76761,26/04/2023,11:13:17 a. m.,96766,Sábado,11,2,3,Astoria,60,3.75,7.50,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
76762,26/04/2023,11:13:17 a. m.,96766,Sábado,11,1,3,Astoria,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
76769,26/04/2023,11:19:13 a. m.,96767,Sábado,11,1,3,Astoria,38,3.75,3.75,coffee,Barista Espresso,Estándar,Latte
76770,26/04/2023,11:20:11 a. m.,96768,Sábado,11,1,3,Astoria,57,3.10,3.10,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
76777,26/04/2023,11:26:44 a. m.,96769,Sábado,11,1,3,Astoria,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
76778,26/04/2023,11:26:52 a. m.,96770,Sábado,11,1,3,Astoria,45,3.00,3.00,tea,Brewed herbal tea,Lg,Peppermint Lg
76781,26/04/2023,11:31:27 a. m.,96771,Sábado,11,2,3,Astoria,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
76786,26/04/2023,11:32:43 a. m.,96772,Sábado,11,1,3,Astoria,52,2.50,2.50,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
76789,26/04/2023,11:36:18 a. m.,96773,Sábado,11,1,3,Astoria,41,4.25,4.25,coffee,Barista Espresso,Lg,Cappuccino Lg
76795,26/04/2023,11:40:14 a. m.,96774,Sábado,11,2,3,Astoria,26,3.00,6.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
76796,26/04/2023,11:41:40 a. m.,96775,Sábado,11,2,3,Astoria,25,2.20,4.40,coffee,Organic brewed coffee,Sm,Brazilian Sm
76797,26/04/2023,11:42:25 a. m.,96776,Sábado,11,1,3,Astoria,35,3.10,3.10,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
76798,26/04/2023,11:42:34 a. m.,96777,Sábado,11,1,3,Astoria,52,2.50,2.50,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
76799,26/04/2023,11:42:35 a. m.,96778,Sábado,11,1,3,Astoria,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
76801,26/04/2023,11:46:23 a. m.,96779,Sábado,11,2,3,Astoria,38,3.75,7.50,coffee,Barista Espresso,Estándar,Latte
76802,26/04/2023,11:47:16 a. m.,96780,Sábado,11,2,3,Astoria,22,2.00,4.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
76803,26/04/2023,11:51:36 a. m.,96781,Sábado,11,2,3,Astoria,57,3.10,6.20,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
76805,26/04/2023,11:53:23 a. m.,96782,Sábado,11,2,3,Astoria,60,3.75,7.50,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
76809,26/04/2023,11:55:46 a. m.,96783,Sábado,11,1,3,Astoria,59,4.50,4.50,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
76810,26/04/2023,12:02:49 p. m.,96784,Sábado,12,1,3,Astoria,38,3.75,3.75,coffee,Barista Espresso,Estándar,Latte
76811,26/04/2023,12:03:05 p. m.,96785,Sábado,12,1,3,Astoria,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
76813,26/04/2023,12:09:42 p. m.,96786,Sábado,12,2,3,Astoria,27,3.50,7.00,coffee,Organic brewed coffee,Lg,Brazilian Lg
76816,26/04/2023,12:12:18 p. m.,96787,Sábado,12,2,3,Astoria,22,2.00,4.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
76818,26/04/2023,12:16:27 p. m.,96788,Sábado,12,1,3,Astoria,32,3.00,3.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
76820,26/04/2023,12:17:36 p. m.,96789,Sábado,12,1,3,Astoria,55,4.00,4.00,tea,Brewed Chai tea,Lg,Morning Sunrise Chai Lg
76827,26/04/2023,12:24:49 p. m.,96790,Sábado,12,1,3,Astoria,33,3.50,3.50,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
76833,26/04/2023,12:34:25 p. m.,96791,Sábado,12,1,3,Astoria,28,2.00,2.00,coffee,Gourmet brewed coffee,Sm,Columbian Medium Roast Sm
76836,26/04/2023,12:36:24 p. m.,96792,Sábado,12,2,3,Astoria,39,4.25,8.50,coffee,Barista Espresso,Rg,Latte Rg
76837,26/04/2023,12:36:29 p. m.,96793,Sábado,12,1,3,Astoria,56,2.55,2.55,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
76840,26/04/2023,12:43:14 p. m.,96794,Sábado,12,2,3,Astoria,33,3.50,7.00,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
76841,26/04/2023,12:43:28 p. m.,96795,Sábado,12,2,3,Astoria,42,2.50,5.00,tea,Brewed herbal tea,Rg,Lemon Grass Rg
76842,26/04/2023,12:44:25 p. m.,96796,Sábado,12,2,3,Astoria,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
76845,26/04/2023,12:47:21 p. m.,96797,Sábado,12,2,3,Astoria,28,2.00,4.00,coffee,Gourmet brewed coffee,Sm,Columbian Medium Roast Sm
76846,26/04/2023,12:51:13 p. m.,96798,Sábado,12,1,3,Astoria,52,2.50,2.50,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
76847,26/04/2023,12:51:31 p. m.,96799,Sábado,12,1,3,Astoria,32,3.00,3.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
76848,26/04/2023,12:51:31 p. m.,96799,Sábado,12,1,3,Astoria,69,3.25,3.25,bakery,Biscotti,Estándar,Hazelnut Biscotti
76855,26/04/2023,12:57:48 p. m.,96800,Sábado,12,1,3,Astoria,52,2.50,2.50,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
76856,26/04/2023,12:57:48 p. m.,96800,Sábado,12,1,3,Astoria,69,3.25,3.25,bakery,Biscotti,Estándar,Hazelnut Biscotti
76857,26/04/2023,12:58:20 p. m.,96801,Sábado,12,2,3,Astoria,61,4.75,9.50,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
76860,26/04/2023,01:04:17 p. m.,96802,Sábado,13,1,3,Astoria,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
76864,26/04/2023,01:08:03 p. m.,96803,Sábado,13,2,3,Astoria,48,2.50,5.00,tea,Brewed Black tea,Rg,English Breakfast Rg
76874,26/04/2023,01:16:01 p. m.,96804,Sábado,13,2,3,Astoria,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
76876,26/04/2023,01:16:33 p. m.,96805,Sábado,13,1,3,Astoria,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
76877,26/04/2023,01:16:33 p. m.,96805,Sábado,13,1,3,Astoria,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
76878,26/04/2023,01:19:21 p. m.,96806,Sábado,13,2,3,Astoria,26,3.00,6.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
76881,26/04/2023,01:21:04 p. m.,96807,Sábado,13,1,3,Astoria,36,3.75,3.75,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
76882,26/04/2023,01:21:04 p. m.,96807,Sábado,13,1,3,Astoria,78,4.50,4.50,bakery,Scone,Estándar,Scottish Cream Scone 
76883,26/04/2023,01:21:20 p. m.,96808,Sábado,13,1,3,Astoria,57,3.10,3.10,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
76884,26/04/2023,01:21:23 p. m.,96809,Sábado,13,2,3,Astoria,32,3.00,6.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
76885,26/04/2023,01:21:23 p. m.,96809,Sábado,13,1,3,Astoria,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
76887,26/04/2023,01:22:35 p. m.,96810,Sábado,13,1,3,Astoria,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
76888,26/04/2023,01:23:22 p. m.,96811,Sábado,13,1,3,Astoria,32,3.00,3.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
76889,26/04/2023,01:23:38 p. m.,96812,Sábado,13,1,3,Astoria,36,3.75,3.75,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
76890,26/04/2023,01:25:37 p. m.,96813,Sábado,13,1,3,Astoria,35,3.10,3.10,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
76892,26/04/2023,01:26:03 p. m.,96814,Sábado,13,1,3,Astoria,47,3.00,3.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
76893,26/04/2023,01:28:48 p. m.,96815,Sábado,13,2,3,Astoria,28,2.00,4.00,coffee,Gourmet brewed coffee,Sm,Columbian Medium Roast Sm
76896,26/04/2023,01:31:27 p. m.,96816,Sábado,13,2,3,Astoria,26,3.00,6.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
76897,26/04/2023,01:35:52 p. m.,96817,Sábado,13,1,3,Astoria,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
76898,26/04/2023,01:37:29 p. m.,96818,Sábado,13,1,3,Astoria,61,4.75,4.75,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
76899,26/04/2023,01:37:29 p. m.,96818,Sábado,13,1,3,Astoria,72,3.25,3.25,bakery,Scone,Estándar,Ginger Scone
76904,26/04/2023,01:47:23 p. m.,96819,Sábado,13,1,3,Astoria,23,2.50,2.50,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
76911,26/04/2023,01:52:18 p. m.,96820,Sábado,13,2,3,Astoria,49,3.00,6.00,tea,Brewed Black tea,Lg,English Breakfast Lg
76913,26/04/2023,01:52:45 p. m.,96821,Sábado,13,1,3,Astoria,29,2.50,2.50,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
76914,26/04/2023,01:58:40 p. m.,96822,Sábado,13,1,3,Astoria,47,3.00,3.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
76915,26/04/2023,01:58:58 p. m.,96823,Sábado,13,2,3,Astoria,39,4.25,8.50,coffee,Barista Espresso,Rg,Latte Rg
76922,26/04/2023,02:01:09 p. m.,96824,Sábado,14,1,3,Astoria,57,3.10,3.10,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
76923,26/04/2023,02:01:14 p. m.,96825,Sábado,14,1,3,Astoria,43,3.00,3.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
76924,26/04/2023,02:01:14 p. m.,96825,Sábado,14,1,3,Astoria,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
76925,26/04/2023,02:02:24 p. m.,96826,Sábado,14,1,3,Astoria,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
76926,26/04/2023,02:03:23 p. m.,96827,Sábado,14,2,3,Astoria,43,3.00,6.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
76928,26/04/2023,02:07:12 p. m.,96828,Sábado,14,2,3,Astoria,41,4.25,8.50,coffee,Barista Espresso,Lg,Cappuccino Lg
76931,26/04/2023,02:08:05 p. m.,96829,Sábado,14,1,3,Astoria,36,3.75,3.75,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
76933,26/04/2023,02:10:32 p. m.,96830,Sábado,14,2,3,Astoria,47,3.00,6.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
76934,26/04/2023,02:11:32 p. m.,96831,Sábado,14,2,3,Astoria,39,4.25,8.50,coffee,Barista Espresso,Rg,Latte Rg
76935,26/04/2023,02:11:52 p. m.,96832,Sábado,14,2,3,Astoria,42,2.50,5.00,tea,Brewed herbal tea,Rg,Lemon Grass Rg
76936,26/04/2023,02:14:26 p. m.,96833,Sábado,14,1,3,Astoria,24,3.00,3.00,coffee,Drip coffee,Lg,Our Old Time Diner Blend Lg
76941,26/04/2023,02:18:25 p. m.,96834,Sábado,14,2,3,Astoria,30,3.00,6.00,coffee,Gourmet brewed coffee,Lg,Columbian Medium Roast Lg
76944,26/04/2023,02:22:24 p. m.,96835,Sábado,14,2,3,Astoria,42,2.50,5.00,tea,Brewed herbal tea,Rg,Lemon Grass Rg
76945,26/04/2023,02:24:13 p. m.,96836,Sábado,14,1,3,Astoria,44,2.50,2.50,tea,Brewed herbal tea,Rg,Peppermint Rg
76946,26/04/2023,02:24:43 p. m.,96837,Sábado,14,1,3,Astoria,55,4.00,4.00,tea,Brewed Chai tea,Lg,Morning Sunrise Chai Lg
76951,26/04/2023,02:27:04 p. m.,96838,Sábado,14,1,3,Astoria,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
76953,26/04/2023,02:29:33 p. m.,96839,Sábado,14,2,3,Astoria,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
76954,26/04/2023,02:31:04 p. m.,96840,Sábado,14,1,3,Astoria,44,2.50,2.50,tea,Brewed herbal tea,Rg,Peppermint Rg
76956,26/04/2023,02:32:26 p. m.,96841,Sábado,14,2,3,Astoria,32,3.00,6.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
76957,26/04/2023,02:32:26 p. m.,96841,Sábado,14,1,3,Astoria,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
76958,26/04/2023,02:33:03 p. m.,96842,Sábado,14,1,3,Astoria,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
76959,26/04/2023,02:33:03 p. m.,96842,Sábado,14,1,3,Astoria,76,3.50,3.50,bakery,Biscotti,Estándar,Chocolate Chip Biscotti
76965,26/04/2023,02:41:00 p. m.,96843,Sábado,14,2,3,Astoria,59,4.50,9.00,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
76968,26/04/2023,02:44:35 p. m.,96844,Sábado,14,2,3,Astoria,33,3.50,7.00,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
76969,26/04/2023,02:45:21 p. m.,96845,Sábado,14,2,3,Astoria,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
76970,26/04/2023,02:45:21 p. m.,96845,Sábado,14,1,3,Astoria,76,3.50,3.50,bakery,Biscotti,Estándar,Chocolate Chip Biscotti
76971,26/04/2023,02:48:40 p. m.,96846,Sábado,14,1,3,Astoria,47,3.00,3.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
76972,26/04/2023,02:50:33 p. m.,96847,Sábado,14,1,3,Astoria,59,4.50,4.50,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
76973,26/04/2023,02:51:15 p. m.,96848,Sábado,14,2,3,Astoria,53,3.00,6.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
76975,26/04/2023,02:54:32 p. m.,96849,Sábado,14,2,3,Astoria,27,3.50,7.00,coffee,Organic brewed coffee,Lg,Brazilian Lg
76976,26/04/2023,02:56:31 p. m.,96850,Sábado,14,2,3,Astoria,48,2.50,5.00,tea,Brewed Black tea,Rg,English Breakfast Rg
76977,26/04/2023,02:58:14 p. m.,96851,Sábado,14,1,3,Astoria,51,3.00,3.00,tea,Brewed Black tea,Lg,Earl Grey Lg
76978,26/04/2023,02:58:14 p. m.,96851,Sábado,14,1,3,Astoria,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
76979,26/04/2023,03:01:26 p. m.,96852,Sábado,15,2,3,Astoria,45,3.00,6.00,tea,Brewed herbal tea,Lg,Peppermint Lg
76980,26/04/2023,03:02:33 p. m.,96853,Sábado,15,2,3,Astoria,32,3.00,6.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
76983,26/04/2023,03:04:36 p. m.,96854,Sábado,15,1,3,Astoria,38,3.75,3.75,coffee,Barista Espresso,Estándar,Latte
76986,26/04/2023,03:06:52 p. m.,96855,Sábado,15,2,3,Astoria,28,2.00,4.00,coffee,Gourmet brewed coffee,Sm,Columbian Medium Roast Sm
76987,26/04/2023,03:07:15 p. m.,96856,Sábado,15,2,3,Astoria,60,3.75,7.50,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
76992,26/04/2023,03:09:55 p. m.,96857,Sábado,15,1,3,Astoria,45,3.00,3.00,tea,Brewed herbal tea,Lg,Peppermint Lg
76993,26/04/2023,03:10:14 p. m.,96858,Sábado,15,1,3,Astoria,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
76994,26/04/2023,03:12:37 p. m.,96859,Sábado,15,1,3,Astoria,35,3.10,3.10,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
76995,26/04/2023,03:14:24 p. m.,96860,Sábado,15,1,3,Astoria,43,3.00,3.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
76997,26/04/2023,03:25:51 p. m.,96861,Sábado,15,2,3,Astoria,26,3.00,6.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
76998,26/04/2023,03:27:18 p. m.,96862,Sábado,15,2,3,Astoria,36,3.75,7.50,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
77001,26/04/2023,03:33:39 p. m.,96863,Sábado,15,2,3,Astoria,54,2.50,5.00,tea,Brewed Chai tea,Rg,Morning Sunrise Chai Rg
77002,26/04/2023,03:33:39 p. m.,96863,Sábado,15,1,3,Astoria,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
77003,26/04/2023,03:33:40 p. m.,96864,Sábado,15,1,3,Astoria,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
77004,26/04/2023,03:33:43 p. m.,96865,Sábado,15,1,3,Astoria,57,3.10,3.10,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
77007,26/04/2023,03:42:06 p. m.,96866,Sábado,15,1,3,Astoria,60,3.75,3.75,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
